file|source_linenr|doc_linenr|section|parentsection|grandparentsection|stylehint|item|title|contenttype|content|contentref
ui.sh|2050|719|Sample/demo renderers|Public API||normal|sgnd_style_samples|Display the active UI theme|functionbody|  - Preserves the run-mode and validation/state specimens.|ui.sh::Public API:Sample/demo renderers:sgnd_style_samples
ui.sh|2051|720|Sample/demo renderers|Public API||normal|sgnd_style_samples|Display the active UI theme|functionbody|  - Shows message, progress, and UI semantic colors with their resolved|ui.sh::Public API:Sample/demo renderers:sgnd_style_samples
ui.sh|2052|721|Sample/demo renderers|Public API||normal|sgnd_style_samples|Display the active UI theme|functionbody|    palette name or RGB/indexed fallback.|ui.sh::Public API:Sample/demo renderers:sgnd_style_samples
ui.sh|2053|722|Sample/demo renderers|Public API||normal|sgnd_style_samples|Display the active UI theme|functionbody||ui.sh::Public API:Sample/demo renderers:sgnd_style_samples
ui.sh|2054|723|Sample/demo renderers|Public API||highlight|sgnd_style_samples|Display the active UI theme|functionbody|Output|ui.sh::Public API:Sample/demo renderers:sgnd_style_samples
ui.sh|2055|724|Sample/demo renderers|Public API||normal|sgnd_style_samples|Display the active UI theme|functionbody|  Writes a visual theme and rendering showcase to the terminal.|ui.sh::Public API:Sample/demo renderers:sgnd_style_samples
ui.sh|2056|725|Sample/demo renderers|Public API||normal|sgnd_style_samples|Display the active UI theme|functionbody||ui.sh::Public API:Sample/demo renderers:sgnd_style_samples
ui.sh|2057|726|Sample/demo renderers|Public API||highlight|sgnd_style_samples|Display the active UI theme|functionbody|Returns|ui.sh::Public API:Sample/demo renderers:sgnd_style_samples
ui.sh|2058|727|Sample/demo renderers|Public API||normal|sgnd_style_samples|Display the active UI theme|functionbody|  0 on success.|ui.sh::Public API:Sample/demo renderers:sgnd_style_samples
ui.sh|2059|728|Sample/demo renderers|Public API||normal|sgnd_style_samples|Display the active UI theme|functionbody||ui.sh::Public API:Sample/demo renderers:sgnd_style_samples
ui.sh|2060|729|Sample/demo renderers|Public API||highlight|sgnd_style_samples|Display the active UI theme|functionbody|Usage|ui.sh::Public API:Sample/demo renderers:sgnd_style_samples
ui.sh|2061|730|Sample/demo renderers|Public API||normal|sgnd_style_samples|Display the active UI theme|functionbody|  sgnd_style_samples|ui.sh::Public API:Sample/demo renderers:sgnd_style_samples
sgnd-core.sh|2|1||||normal|||moduleheader|SolidGroundUX - Core Utilities|sgnd-core.sh::::
sgnd-core.sh|13|2||||label|||modulebody|Description|sgnd-core.sh::::
sgnd-core.sh|14|3||||normal|||modulebody|  Contains the lowest-level generic helpers used throughout the SolidGroundUX|sgnd-core.sh::::
sgnd-core.sh|15|4||||normal|||modulebody|  framework.|sgnd-core.sh::::
sgnd-core.sh|16|5||||normal|||modulebody||sgnd-core.sh::::
sgnd-core.sh|17|6||||label|||modulebody|The library|sgnd-core.sh::::
sgnd-core.sh|18|7||||normal|||modulebody|    - Defines generic reusable helper functions|sgnd-core.sh::::
sgnd-core.sh|19|8||||normal|||modulebody|    - Provides string, array, and low-level utility primitives|sgnd-core.sh::::
sgnd-core.sh|20|9||||normal|||modulebody|    - Implements shared conventions and diagnostics helpers|sgnd-core.sh::::
sgnd-core.sh|21|10||||normal|||modulebody|    - Avoids system-, UI-, and business-specific behavior where possible|sgnd-core.sh::::
sgnd-core.sh|22|11||||normal|||modulebody||sgnd-core.sh::::
sgnd-core.sh|23|12||||label|||modulebody|Design principles|sgnd-core.sh::::
sgnd-core.sh|24|13||||normal|||modulebody|  - Keep utilities generic and broadly reusable|sgnd-core.sh::::
sgnd-core.sh|25|14||||normal|||modulebody|  - Avoid domain-specific logic in core helpers|sgnd-core.sh::::
sgnd-core.sh|26|15||||normal|||modulebody|  - Prefer clarity and predictability over cleverness|sgnd-core.sh::::
sgnd-core.sh|27|16||||normal|||modulebody|  - Minimize dependencies to keep the core lightweight|sgnd-core.sh::::
sgnd-core.sh|28|17||||normal|||modulebody||sgnd-core.sh::::
sgnd-core.sh|29|18||||label|||modulebody|Role in framework|sgnd-core.sh::::
sgnd-core.sh|30|19||||normal|||modulebody|  - Foundational layer used by nearly all other libraries|sgnd-core.sh::::
sgnd-core.sh|31|20||||normal|||modulebody|  - Supports argument parsing, configuration, UI, and script logic|sgnd-core.sh::::
sgnd-core.sh|32|21||||normal|||modulebody|  - Acts as the lowest-level shared functionality layer|sgnd-core.sh::::
sgnd-core.sh|33|22||||normal|||modulebody||sgnd-core.sh::::
sgnd-core.sh|34|23||||label|||modulebody|Non-goals|sgnd-core.sh::::
sgnd-core.sh|35|24||||normal|||modulebody|  - Business logic or application-specific behavior|sgnd-core.sh::::
sgnd-core.sh|36|25||||normal|||modulebody|  - UI rendering or user interaction handling|sgnd-core.sh::::
sgnd-core.sh|37|26||||normal|||modulebody|  - System administration and host/runtime operations (handled in sgnd-system)|sgnd-core.sh::::
sgnd-core.sh|38|27||||normal|||modulebody|  - Configuration or state management (handled in dedicated modules)|sgnd-core.sh::::
sgnd-core.sh|39|28||||normal|||modulebody||sgnd-core.sh::::
sgnd-core.sh|48|29|Library guard|||normal|||L1Sectionheader|Library guard|sgnd-core.sh:::Library guard:
sgnd-core.sh|49|30|Library guard|||normal|_sgnd_lib_guard|Enforce source-only, single-load library initialization|functionheader|_sgnd_lib_guard - Enforce source-only, single-load library initialization|sgnd-core.sh:::Library guard:_sgnd_lib_guard
sgnd-core.sh|50|31|Library guard|||highlight|_sgnd_lib_guard|Enforce source-only, single-load library initialization|functionbody|Purpose|sgnd-core.sh:::Library guard:_sgnd_lib_guard
sgnd-core.sh|51|32|Library guard|||normal|_sgnd_lib_guard|Enforce source-only, single-load library initialization|functionbody|  Ensure the file is sourced as a library and initialized only once.|sgnd-core.sh:::Library guard:_sgnd_lib_guard
sgnd-core.sh|52|33|Library guard|||normal|_sgnd_lib_guard|Enforce source-only, single-load library initialization|functionbody||sgnd-core.sh:::Library guard:_sgnd_lib_guard
sgnd-core.sh|53|34|Library guard|||highlight|_sgnd_lib_guard|Enforce source-only, single-load library initialization|functionbody|Behavior|sgnd-core.sh:::Library guard:_sgnd_lib_guard
sgnd-core.sh|54|35|Library guard|||normal|_sgnd_lib_guard|Enforce source-only, single-load library initialization|functionbody|  - Derives a unique guard variable name from the current filename.|sgnd-core.sh:::Library guard:_sgnd_lib_guard
sgnd-core.sh|55|36|Library guard|||normal|_sgnd_lib_guard|Enforce source-only, single-load library initialization|functionbody|  - Aborts execution when the file is run directly instead of sourced.|sgnd-core.sh:::Library guard:_sgnd_lib_guard
sgnd-core.sh|56|37|Library guard|||normal|_sgnd_lib_guard|Enforce source-only, single-load library initialization|functionbody|  - Sets the guard variable on first load.|sgnd-core.sh:::Library guard:_sgnd_lib_guard
sgnd-core.sh|57|38|Library guard|||normal|_sgnd_lib_guard|Enforce source-only, single-load library initialization|functionbody|  - Returns immediately when the library was already loaded.|sgnd-core.sh:::Library guard:_sgnd_lib_guard
sgnd-core.sh|58|39|Library guard|||normal|_sgnd_lib_guard|Enforce source-only, single-load library initialization|functionbody||sgnd-core.sh:::Library guard:_sgnd_lib_guard
sgnd-core.sh|59|40|Library guard|||normal|_sgnd_lib_guard|Enforce source-only, single-load library initialization|functionbody|Inputs|sgnd-core.sh:::Library guard:_sgnd_lib_guard
sgnd-core.sh|60|41|Library guard|||normal|_sgnd_lib_guard|Enforce source-only, single-load library initialization|functionbody|  BASH_SOURCE[0]|sgnd-core.sh:::Library guard:_sgnd_lib_guard
sgnd-core.sh|61|42|Library guard|||normal|_sgnd_lib_guard|Enforce source-only, single-load library initialization|functionbody|  $0|sgnd-core.sh:::Library guard:_sgnd_lib_guard
sgnd-core.sh|62|43|Library guard|||normal|_sgnd_lib_guard|Enforce source-only, single-load library initialization|functionbody||sgnd-core.sh:::Library guard:_sgnd_lib_guard
sgnd-core.sh|63|44|Library guard|||normal|_sgnd_lib_guard|Enforce source-only, single-load library initialization|functionbody|Outputs (globals)|sgnd-core.sh:::Library guard:_sgnd_lib_guard
sgnd-core.sh|64|45|Library guard|||normal|_sgnd_lib_guard|Enforce source-only, single-load library initialization|functionbody|  SGND_<MODULE>_LOADED|sgnd-core.sh:::Library guard:_sgnd_lib_guard
sgnd-core.sh|65|46|Library guard|||normal|_sgnd_lib_guard|Enforce source-only, single-load library initialization|functionbody||sgnd-core.sh:::Library guard:_sgnd_lib_guard
sgnd-core.sh|66|47|Library guard|||highlight|_sgnd_lib_guard|Enforce source-only, single-load library initialization|functionbody|Returns|sgnd-core.sh:::Library guard:_sgnd_lib_guard
sgnd-core.sh|67|48|Library guard|||normal|_sgnd_lib_guard|Enforce source-only, single-load library initialization|functionbody|  0 when already loaded or successfully initialized.|sgnd-core.sh:::Library guard:_sgnd_lib_guard
sgnd-core.sh|68|49|Library guard|||normal|_sgnd_lib_guard|Enforce source-only, single-load library initialization|functionbody|  Exits with code 2 when executed instead of sourced.|sgnd-core.sh:::Library guard:_sgnd_lib_guard
sgnd-core.sh|69|50|Library guard|||normal|_sgnd_lib_guard|Enforce source-only, single-load library initialization|functionbody||sgnd-core.sh:::Library guard:_sgnd_lib_guard
sgnd-core.sh|70|51|Library guard|||highlight|_sgnd_lib_guard|Enforce source-only, single-load library initialization|functionbody|Usage|sgnd-core.sh:::Library guard:_sgnd_lib_guard
sgnd-core.sh|71|52|Library guard|||normal|_sgnd_lib_guard|Enforce source-only, single-load library initialization|functionbody|  _sgnd_lib_guard|sgnd-core.sh:::Library guard:_sgnd_lib_guard
sgnd-core.sh|96|53|Public API|||normal|||L1Sectionheader|Public API|sgnd-core.sh:::Public API:
sgnd-core.sh|97|54|Runtime requirements|Public API||normal|||L2Sectionheader|Runtime requirements|sgnd-core.sh::Public API:Runtime requirements:
sgnd-core.sh|98|55|Runtime requirements|Public API||normal|sgnd_have|Have|functionheader|sgnd_have - Have|sgnd-core.sh::Public API:Runtime requirements:sgnd_have
sgnd-core.sh|99|56|Runtime requirements|Public API||highlight|sgnd_have|Have|functionbody|Purpose|sgnd-core.sh::Public API:Runtime requirements:sgnd_have
sgnd-core.sh|100|57|Runtime requirements|Public API||normal|sgnd_have|Have|functionbody|  Check whether a command is available on PATH.|sgnd-core.sh::Public API:Runtime requirements:sgnd_have
sgnd-core.sh|101|58|Runtime requirements|Public API||normal|sgnd_have|Have|functionbody||sgnd-core.sh::Public API:Runtime requirements:sgnd_have
sgnd-core.sh|102|59|Runtime requirements|Public API||highlight|sgnd_have|Have|functionbody|Behavior|sgnd-core.sh::Public API:Runtime requirements:sgnd_have
sgnd-core.sh|103|60|Runtime requirements|Public API||normal|sgnd_have|Have|functionbody|  - Provides a public SolidGroundUX helper or command entry point.|sgnd-core.sh::Public API:Runtime requirements:sgnd_have
sgnd-core.sh|104|61|Runtime requirements|Public API||normal|sgnd_have|Have|functionbody||sgnd-core.sh::Public API:Runtime requirements:sgnd_have
sgnd-core.sh|105|62|Runtime requirements|Public API||highlight|sgnd_have|Have|functionbody|Arguments|sgnd-core.sh::Public API:Runtime requirements:sgnd_have
sgnd-core.sh|106|63|Runtime requirements|Public API||normal|sgnd_have|Have|functionbody|  $1  ARG1 - Positional value used by this function.|sgnd-core.sh::Public API:Runtime requirements:sgnd_have
sgnd-core.sh|107|64|Runtime requirements|Public API||normal|sgnd_have|Have|functionbody||sgnd-core.sh::Public API:Runtime requirements:sgnd_have
sgnd-core.sh|108|65|Runtime requirements|Public API||highlight|sgnd_have|Have|functionbody|Side effects|sgnd-core.sh::Public API:Runtime requirements:sgnd_have
sgnd-core.sh|109|66|Runtime requirements|Public API||normal|sgnd_have|Have|functionbody|  May update files, directories, runtime state, or process state required by the workflow.|sgnd-core.sh::Public API:Runtime requirements:sgnd_have
sgnd-core.sh|110|67|Runtime requirements|Public API||normal|sgnd_have|Have|functionbody||sgnd-core.sh::Public API:Runtime requirements:sgnd_have
sgnd-core.sh|111|68|Runtime requirements|Public API||highlight|sgnd_have|Have|functionbody|Returns|sgnd-core.sh::Public API:Runtime requirements:sgnd_have
sgnd-core.sh|112|69|Runtime requirements|Public API||normal|sgnd_have|Have|functionbody|  0 on success unless the called command returns a different status.|sgnd-core.sh::Public API:Runtime requirements:sgnd_have
sgnd-core.sh|113|70|Runtime requirements|Public API||normal|sgnd_have|Have|functionbody||sgnd-core.sh::Public API:Runtime requirements:sgnd_have
sgnd-core.sh|114|71|Runtime requirements|Public API||highlight|sgnd_have|Have|functionbody|Usage|sgnd-core.sh::Public API:Runtime requirements:sgnd_have
sgnd-core.sh|115|72|Runtime requirements|Public API||normal|sgnd_have|Have|functionbody|  sgnd_have "bash" && printf 'bash is available\n'|sgnd-core.sh::Public API:Runtime requirements:sgnd_have
sgnd-core.sh|117|73|Runtime requirements|Public API||normal|sgnd_need_cmd|Need cmd|functionheader|sgnd_need_cmd - Need cmd|sgnd-core.sh::Public API:Runtime requirements:sgnd_need_cmd
sgnd-core.sh|118|74|Runtime requirements|Public API||highlight|sgnd_need_cmd|Need cmd|functionbody|Purpose|sgnd-core.sh::Public API:Runtime requirements:sgnd_need_cmd
sgnd-core.sh|119|75|Runtime requirements|Public API||normal|sgnd_need_cmd|Need cmd|functionbody|  Require a command to exist or terminate the current script.|sgnd-core.sh::Public API:Runtime requirements:sgnd_need_cmd
sgnd-core.sh|120|76|Runtime requirements|Public API||normal|sgnd_need_cmd|Need cmd|functionbody||sgnd-core.sh::Public API:Runtime requirements:sgnd_need_cmd
sgnd-core.sh|121|77|Runtime requirements|Public API||highlight|sgnd_need_cmd|Need cmd|functionbody|Behavior|sgnd-core.sh::Public API:Runtime requirements:sgnd_need_cmd
sgnd-core.sh|122|78|Runtime requirements|Public API||normal|sgnd_need_cmd|Need cmd|functionbody|  - Provides a public SolidGroundUX helper or command entry point.|sgnd-core.sh::Public API:Runtime requirements:sgnd_need_cmd
sgnd-core.sh|123|79|Runtime requirements|Public API||normal|sgnd_need_cmd|Need cmd|functionbody||sgnd-core.sh::Public API:Runtime requirements:sgnd_need_cmd
sgnd-core.sh|124|80|Runtime requirements|Public API||highlight|sgnd_need_cmd|Need cmd|functionbody|Arguments|sgnd-core.sh::Public API:Runtime requirements:sgnd_need_cmd
sgnd-core.sh|125|81|Runtime requirements|Public API||normal|sgnd_need_cmd|Need cmd|functionbody|  $1  ARG1 - Positional value used by this function.|sgnd-core.sh::Public API:Runtime requirements:sgnd_need_cmd
